Z,N,energy,bet2,correctedRMS,bet2p,bet2n,bet4,bet4p,bet4n,epairp,epairn,unknown_c10,unknown_c11,iter,rms,rmsp,rmsn,jz_p,jz_n,j,extra_c19,extra_c21,extra_c22,extra_c23,extra_c24,Nmass,Ncharge
4,9,-7.588765E+01,1.549125E-01,2.606389E+00,-6.809515E-02,2.540270E-01,-1.438734E+01,-3.572749E-03,-2.078013E+01,-6.960000E+00,-2.671000E+01,-3.781954E+00,-3.876103E+00,8001,3.867320E+00,2.586324E+00,4.316298E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.940245E+00,-1.643164E+00,1.101230E+01,0.000000E+00,13,4
4,10,-7.580406E+01,1.162913E-01,2.614531E+00,-6.927103E-02,1.905162E-01,-1.950994E+01,2.783004E-05,-2.731392E+01,-7.100000E+00,-2.991000E+01,-3.807454E+00,-3.682149E+00,8001,4.565833E+00,2.604039E+00,5.145206E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.951382E+00,-1.756195E+00,1.290890E+01,0.000000E+00,14,4
4,11,-7.412744E+01,7.415416E-01,2.616354E+00,-2.796486E-02,1.021362E+00,-1.764139E+01,-1.612995E-03,-2.405585E+01,-7.060000E+00,-2.742000E+01,-3.792039E+00,-3.370910E+00,8001,5.552442E+00,2.589572E+00,6.293002E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.982970E+00,-7.423510E-01,1.307610E+01,0.000000E+00,15,4
4,12,-7.266083E+01,9.256366E-01,2.612280E+00,-1.994940E-02,1.240832E+00,-2.876857E+01,-5.850887E-03,-3.835614E+01,-6.810000E+00,-2.744000E+01,-3.709729E+00,-3.178019E+00,8001,6.225545E+00,2.586590E+00,7.031813E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.041211E+00,-5.528565E-01,1.410730E+01,0.000000E+00,16,4
4,13,-7.208008E+01,1.120446E+00,2.636506E+00,-1.304392E-02,1.469212E+00,-3.752328E+01,-2.839525E-03,-4.906803E+01,-6.860000E+00,-3.018000E+01,-3.718407E+00,-3.154192E+00,8001,6.807870E+00,2.592631E+00,7.651112E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.139834E+00,-3.763946E-01,1.566210E+01,0.000000E+00,17,4
4,14,-7.129856E+01,1.062376E+00,2.645111E+00,-2.288296E-02,1.372451E+00,-5.117846E+01,-4.996176E-03,-6.579945E+01,-7.240000E+00,-3.300000E+01,-3.848268E+00,-3.134337E+00,8001,7.494715E+00,2.596576E+00,8.384104E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.244371E+00,-6.859561E-01,1.683550E+01,0.000000E+00,18,4
4,15,-6.977820E+01,1.336929E+00,2.670418E+00,-9.315641E-03,1.695927E+00,-5.444549E+01,-4.788058E-03,-6.896301E+01,-7.210000E+00,-3.437000E+01,-3.830456E+00,-3.220795E+00,8001,7.887867E+00,2.602974E+00,8.775149E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.328254E+00,-2.895016E-01,1.745690E+01,0.000000E+00,19,4
5,1,-6.030217E+01,1.051395E+00,2.965831E+00,1.077362E+00,1.037787E+00,7.230496E-01,1.010383E+00,5.724731E-01,-2.470000E+00,-2.490000E+00,-2.332356E+00,-1.616680E+00,8001,3.169218E+00,2.896240E+00,3.303276E+00,5.000000E-01,2.100000E+00,5.000000E-01,5.800000E-01,3.339103E+00,3.501651E+01,3.126600E+00,0.000000E+00,6,5
5,2,-3.274424E+01,2.532940E+00,7.003342E+00,3.544382E+00,4.335733E-03,-1.537427E+02,-2.152367E+02,-7.638456E-03,-1.793000E+01,-5.080000E+00,-3.850117E+00,-4.567677E+00,8001,6.706842E+00,7.805913E+00,2.259500E+00,5.000000E-01,8.100000E-01,0.000000E+00,0.000000E+00,9.464590E+00,7.075956E+01,2.132400E+00,0.000000E+00,7,5
5,3,-5.155207E+01,-1.285480E-02,4.320428E+00,-2.339731E-03,-3.037991E-02,-1.940672E+01,-3.105350E+01,4.574977E-03,-2.404000E+01,-7.500000E+00,-4.006029E+00,-4.492631E+00,8001,3.911953E+00,4.573446E+00,2.438917E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.907042E+00,-5.105894E-02,3.171200E+00,0.000000E+00,8,5
5,4,-6.074758E+01,7.752493E-02,3.024133E+00,1.669664E-01,-3.427695E-02,7.168847E-01,1.380656E+00,-1.128292E-01,-1.192000E+01,-7.860000E+00,-3.930972E+00,-4.286280E+00,8001,2.823412E+00,3.050019E+00,2.511563E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.688970E+00,3.941275E+00,3.672500E+00,0.000000E+00,9,5
5,5,-7.137938E+01,-4.082397E-02,2.669011E+00,-4.540193E-02,-3.624600E-02,-2.244735E-01,-3.081203E-01,-1.408268E-01,-9.800000E+00,-9.540000E+00,-4.287069E+00,-4.348446E+00,8001,2.625951E+00,2.647357E+00,2.604369E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.317157E+00,-1.149706E+00,4.351500E+00,0.000000E+00,10,5
5,6,-8.055269E+01,-3.835539E-02,2.642440E+00,-3.340985E-02,-4.247667E-02,-3.609724E-01,-1.007534E-01,-5.778215E-01,-9.400000E+00,-1.202000E+01,-4.304235E+00,-4.423354E+00,8001,2.682684E+00,2.614014E+00,2.738594E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.058309E+00,-9.015343E-01,5.083800E+00,0.000000E+00,11,5
5,7,-8.708818E+01,-4.128107E-02,2.641596E+00,-2.139974E-02,-5.548202E-02,-3.582399E-01,-5.690987E-03,-6.100605E-01,-8.750000E+00,-1.394000E+01,-4.166150E+00,-4.449057E+00,8001,2.763150E+00,2.609435E+00,2.867907E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.937034E+00,-6.119396E-01,5.769900E+00,0.000000E+00,12,5
5,8,-9.111948E+01,1.953029E-03,2.653209E+00,-2.026138E-02,1.583704E-02,-1.656705E+00,-1.108798E-02,-2.685216E+00,-8.140000E+00,-1.515000E+01,-3.947005E+00,-4.120647E+00,8001,2.888385E+00,2.620871E+00,3.043665E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.935542E+00,-6.111445E-01,6.793200E+00,0.000000E+00,13,5
5,9,-9.422840E+01,1.776183E-02,2.674511E+00,-2.696297E-02,4.260895E-02,-2.316417E+00,-2.783885E-03,-3.601769E+00,-7.930000E+00,-1.909000E+01,-3.839805E+00,-3.889333E+00,8001,3.029714E+00,2.644896E+00,3.223714E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.951928E+00,-8.544741E-01,8.550900E+00,0.000000E+00,14,5
5,10,-9.825835E+01,8.607345E-02,2.711069E+00,-3.104188E-02,1.446311E-01,-8.511594E+00,-6.414157E-03,-1.276418E+01,-8.400000E+00,-3.022000E+01,-3.943244E+00,-3.998177E+00,8001,3.770255E+00,2.679857E+00,4.210869E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.028125E+00,-1.030042E+00,1.190970E+01,0.000000E+00,15,5
5,11,-1.004345E+02,6.292979E-02,2.730459E+00,-3.268276E-02,1.063900E-01,-6.811851E+00,-5.691744E-03,-9.905560E+00,-8.220000E+00,-3.791000E+01,-3.855749E+00,-4.000548E+00,8001,4.024465E+00,2.702000E+00,4.498859E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.045520E+00,-1.132169E+00,1.437350E+01,0.000000E+00,16,5
5,12,-1.004485E+02,1.089213E-01,2.748919E+00,-9.939292E-03,1.584465E-01,-9.524876E+00,-7.461035E-03,-1.349047E+01,-8.290000E+00,-4.036000E+01,-3.849446E+00,-4.219944E+00,8001,4.401318E+00,2.721152E+00,4.935364E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.066228E+00,-3.585094E-01,1.503280E+01,0.000000E+00,17,5
5,13,-9.829434E+01,5.974299E-01,2.740541E+00,-6.717016E-02,8.530454E-01,-1.880526E+01,6.506598E-04,-2.603831E+01,-7.900000E+00,-3.689000E+01,-3.738393E+00,-3.706065E+00,8001,5.297814E+00,2.707326E+00,6.003556E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.094769E+00,-2.516927E+00,1.529440E+01,0.000000E+00,18,5
5,14,-9.681778E+01,6.868396E-01,2.743639E+00,1.592278E-02,9.264528E-01,-2.456832E+01,-6.190497E-03,-3.334051E+01,-7.800000E+00,-3.613000E+01,-3.701832E+00,-3.412129E+00,8001,5.812295E+00,2.708303E+00,6.574834E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.126750E+00,6.185391E-01,1.653520E+01,0.000000E+00,19,5
5,15,-9.597565E+01,7.911756E-01,2.754870E+00,8.291514E-03,1.052137E+00,-3.081670E+01,-4.827708E-03,-4.108733E+01,-7.810000E+00,-3.775000E+01,-3.699908E+00,-3.336061E+00,8001,6.351579E+00,2.712679E+00,7.164998E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.191735E+00,3.332983E-01,1.756550E+01,0.000000E+00,20,5
5,16,-9.505580E+01,9.096132E-01,2.765613E+00,5.423733E-03,1.192172E+00,-3.620222E+01,-3.191652E-03,-4.751441E+01,-7.810000E+00,-3.960000E+01,-3.692946E+00,-3.287669E+00,8001,6.810513E+00,2.716687E+00,7.653197E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.255770E+00,2.252287E-01,1.868090E+01,0.000000E+00,21,5
5,17,-9.395071E+01,9.263541E-01,2.776361E+00,-5.109358E-02,1.213839E+00,-4.112575E+01,-6.901406E-04,-5.322135E+01,-7.890000E+00,-4.136000E+01,-3.713922E+00,-3.267503E+00,8001,7.311788E+00,2.717655E+00,8.186219E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.329611E+00,-2.188571E+00,1.924790E+01,0.000000E+00,22,5
5,18,-9.335337E+01,9.727134E-01,2.803755E+00,5.229486E-03,1.241459E+00,-4.183933E+01,-2.797037E-03,-5.346059E+01,-8.100000E+00,-4.507000E+01,-3.748873E+00,-3.579163E+00,8001,7.399873E+00,2.743168E+00,8.238837E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.376784E+00,2.307403E-01,2.032710E+01,0.000000E+00,23,5
5,19,-9.199498E+01,9.590865E-01,2.813064E+00,-2.029069E-02,1.216817E+00,-4.430357E+01,-4.316511E-03,-5.596126E+01,-8.230000E+00,-4.594000E+01,-3.786569E+00,-3.450426E+00,8001,7.796388E+00,2.743198E+00,8.648645E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.436726E+00,-9.210505E-01,2.061460E+01,0.000000E+00,24,5
6,1,-8.926949E+01,-4.302528E-01,2.769462E+00,-3.509812E-01,-4.676910E-01,9.370826E-02,1.039219E-01,8.888456E-02,-3.700000E-01,-7.800000E-01,-1.128422E+00,-8.584588E-01,8001,3.055315E+00,2.703282E+00,3.208171E+00,0.000000E+00,0.000000E+00,5.000000E-01,5.200000E-01,3.045515E+00,-1.619097E+01,2.078200E+00,0.000000E+00,7,6
6,2,-3.091114E+01,2.652881E+00,8.367436E+00,3.536349E+00,2.475756E-03,-1.715543E+02,-2.287456E+02,1.967886E-02,-2.025000E+01,-5.440000E+00,-3.638893E+00,-4.292041E+00,8001,8.017873E+00,9.160872E+00,2.319582E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.040577E+01,9.260667E+01,2.308100E+00,0.000000E+00,8,6
6,3,-5.148484E+01,1.930124E-01,4.557471E+00,3.053741E-01,-3.171095E-02,-3.038906E+01,-4.558322E+01,-7.251920E-04,-2.723000E+01,-7.130000E+00,-4.320567E+00,-4.603417E+00,8001,4.283946E+00,4.953553E+00,2.445653E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.175140E+00,8.650098E+00,3.081700E+00,0.000000E+00,9,6
6,4,-6.458175E+01,-9.236910E-02,3.232304E+00,-1.346258E-01,-2.898399E-02,-2.108517E+00,-3.508919E+00,-7.913441E-03,-1.477000E+01,-7.630000E+00,-3.860433E+00,-4.187579E+00,8001,2.993872E+00,3.273126E+00,2.517568E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.994065E+00,-4.090932E+00,3.648900E+00,0.000000E+00,10,6
6,5,-7.861056E+01,-4.605195E-02,2.868456E+00,-6.073121E-02,-2.843682E-02,-7.424444E-01,-1.340381E+00,-2.492052E-02,-1.294000E+01,-9.460000E+00,-4.342320E+00,-4.387663E+00,8001,2.740673E+00,2.855389E+00,2.596331E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.923499E+00,-1.966531E+00,4.301100E+00,0.000000E+00,11,6
6,6,-8.972766E+01,-5.348384E-02,2.745348E+00,-5.334545E-02,-5.362223E-02,-1.231151E-01,-2.214558E-01,-2.477445E-02,-1.100000E+01,-1.059000E+01,-4.414139E+00,-4.422109E+00,8001,2.693610E+00,2.717186E+00,2.669825E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.307526E+00,-1.830538E+00,4.776600E+00,0.000000E+00,12,6
6,7,-9.840488E+01,-1.658081E-02,2.690264E+00,-1.637323E-02,-1.675873E-02,-1.216736E-02,-1.193088E-02,-1.237006E-02,-7.250000E+00,-8.670000E+00,-3.537929E+00,-3.763393E+00,8001,2.674784E+00,2.645246E+00,2.699845E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.002253E+00,-5.926392E-01,4.615300E+00,0.000000E+00,13,6
6,8,-1.054853E+02,-1.155677E-02,2.709002E+00,-1.445640E-02,-9.382052E-03,-8.196784E-02,-1.163422E-02,-1.347181E-01,-7.150000E+00,-1.230000E+01,-3.472204E+00,-4.236180E+00,8001,2.752342E+00,2.669548E+00,2.812839E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.002851E+00,-5.497595E-01,5.807100E+00,0.000000E+00,14,6
6,9,-1.102318E+02,-1.008133E-03,2.728631E+00,-1.301213E-02,6.994530E-03,1.268634E-01,-1.010863E-02,2.181781E-01,-6.560000E+00,-1.479000E+01,-3.260711E+00,-4.297723E+00,8001,2.818418E+00,2.686225E+00,2.903205E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.015036E+00,-5.181271E-01,6.725900E+00,0.000000E+00,15,6
6,10,-1.134833E+02,-4.279249E-02,2.746594E+00,-4.228505E-02,-4.309695E-02,-1.881590E-01,-2.584113E-04,-3.008993E-01,-6.360000E+00,-1.781000E+01,-3.178328E+00,-4.136755E+00,8001,2.943153E+00,2.712021E+00,3.073500E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.026188E+00,-1.757764E+00,8.203400E+00,0.000000E+00,16,6
6,11,-1.161158E+02,7.980005E-03,2.767121E+00,-1.162457E-02,1.867341E-02,-3.699014E-01,-3.189161E-03,-5.699263E-01,-6.040000E+00,-2.075000E+01,-3.047433E+00,-3.987672E+00,8001,3.053634E+00,2.730826E+00,3.216084E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.044616E+00,-5.031569E-01,9.410100E+00,0.000000E+00,17,6
6,12,-1.186760E+02,3.628374E-02,2.788070E+00,-4.878392E-02,7.881757E-02,-1.889137E+00,1.326642E-03,-2.834370E+00,-6.180000E+00,-2.597000E+01,-3.055559E+00,-3.873640E+00,8001,3.352457E+00,2.759742E+00,3.612528E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.070124E+00,-2.193573E+00,1.158020E+01,0.000000E+00,18,6
6,13,-1.213306E+02,1.422355E-02,2.824833E+00,-7.264045E-02,5.431463E-02,-4.417901E+00,1.474305E-03,-6.457612E+00,-6.640000E+00,-3.386000E+01,-3.153214E+00,-3.854463E+00,8001,3.719345E+00,2.792110E+00,4.076780E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.124440E+00,-3.386165E+00,1.426350E+01,0.000000E+00,19,6
6,14,-1.222380E+02,8.849709E-02,2.827467E+00,-6.603942E-02,1.547270E-01,-6.315463E+00,5.536543E-04,-9.022327E+00,-6.430000E+00,-3.811000E+01,-3.074216E+00,-3.952291E+00,8001,4.058833E+00,2.803025E+00,4.490790E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.127552E+00,-3.185545E+00,1.563160E+01,0.000000E+00,20,6
6,15,-1.209208E+02,1.612758E-01,2.833157E+00,-6.265277E-02,2.508472E-01,-6.552259E+00,3.372078E-03,-9.174511E+00,-5.900000E+00,-3.589000E+01,-2.908178E+00,-3.766891E+00,8001,4.423698E+00,2.801891E+00,4.925089E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.140741E+00,-3.122101E+00,1.583860E+01,0.000000E+00,21,6
6,16,-1.196501E+02,4.687791E-01,2.828367E+00,-6.364572E-02,6.684385E-01,-1.080269E+01,5.009496E-03,-1.485558E+01,-5.600000E+00,-3.486000E+01,-2.815899E+00,-3.429059E+00,8001,5.021179E+00,2.798843E+00,5.632872E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.164673E+00,-3.271484E+00,1.695230E+01,0.000000E+00,22,6
6,17,-1.189461E+02,5.362944E-01,2.836648E+00,-7.040751E-02,7.504245E-01,-1.462137E+01,5.371433E-03,-1.978375E+01,-5.410000E+00,-3.663000E+01,-2.756669E+00,-3.284118E+00,8001,5.576094E+00,2.797325E+00,6.269369E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.208809E+00,-3.727903E+00,1.853480E+01,0.000000E+00,23,6
6,18,-1.186957E+02,5.883646E-01,2.840958E+00,-6.837184E-02,8.072767E-01,-1.905895E+01,3.099923E-03,-2.541297E+01,-5.450000E+00,-3.993000E+01,-2.765473E+00,-3.316420E+00,8001,6.059988E+00,2.801303E+00,6.807998E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.256480E+00,-3.724305E+00,1.976150E+01,0.000000E+00,24,6
6,19,-1.174629E+02,6.591235E-01,2.858389E+00,-5.470588E-02,8.845433E-01,-2.264833E+01,2.822117E-03,-2.980133E+01,-5.600000E+00,-4.061000E+01,-2.800084E+00,-3.275286E+00,8001,6.410389E+00,2.809978E+00,7.181670E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.309313E+00,-3.062112E+00,2.044420E+01,0.000000E+00,25,6
7,1,-1.092841E+02,6.330199E-02,2.805913E+00,7.892845E-02,5.593172E-02,1.942398E-02,9.234627E-03,2.422981E-02,-2.600000E-01,-4.200000E-01,-1.350443E+00,-6.882288E-01,8001,3.107886E+00,2.755103E+00,3.261058E+00,1.500000E+00,1.500000E+00,5.000000E-01,5.000000E-01,3.072909E+00,4.710441E+00,1.848900E+00,0.000000E+00,8,7
7,2,-3.053743E+01,2.936547E+00,8.674437E+00,3.764484E+00,3.876954E-02,-1.978703E+02,-2.544027E+02,-7.168468E-03,-2.332000E+01,-5.330000E+00,-3.567941E+00,-4.543645E+00,8001,8.559137E+00,9.627212E+00,2.296419E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.067853E+01,1.244059E+02,2.200900E+00,0.000000E+00,9,7
7,3,-4.915434E+01,1.215026E+00,6.377706E+00,1.743408E+00,-1.786506E-02,-6.008490E+01,-8.583041E+01,-1.204757E-02,-2.511000E+01,-7.200000E+00,-3.692825E+00,-4.578078E+00,8001,5.991074E+00,6.980339E+00,2.439519E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.881219E+00,6.180729E+01,3.111500E+00,0.000000E+00,10,7
7,4,-6.632717E+01,7.676839E-02,3.752986E+00,1.403821E-01,-3.455556E-02,-9.272755E+00,-1.456799E+01,-6.090571E-03,-1.919000E+01,-7.500000E+00,-3.672432E+00,-4.096005E+00,8001,3.493278E+00,3.935717E+00,2.539875E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.945066E+00,5.303314E+00,3.669200E+00,0.000000E+00,11,7
7,5,-8.228839E+01,-4.515193E-02,2.933078E+00,-6.017026E-02,-2.412627E-02,-3.712859E-01,-6.274807E-01,-1.261322E-02,-1.418000E+01,-9.000000E+00,-4.282565E+00,-4.272544E+00,8001,2.785690E+00,2.908939E+00,2.603358E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.846740E+00,-2.408851E+00,4.219100E+00,0.000000E+00,12,7
7,6,-9.600698E+01,-2.236019E-02,2.799161E+00,-2.581094E-02,-1.833432E-02,-1.083727E-02,-9.755754E-03,-1.209903E-02,-1.103000E+01,-8.580000E+00,-4.296571E+00,-3.938936E+00,8001,2.707330E+00,2.753667E+00,2.652247E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.207367E+00,-1.089950E+00,4.363700E+00,0.000000E+00,13,7
7,7,-1.075454E+02,-4.485177E-03,2.707423E+00,-4.637022E-03,-4.333332E-03,-8.323058E-03,-8.909062E-03,-7.737054E-03,-3.520000E+00,-3.410000E+00,-2.196021E+00,-2.169437E+00,8001,2.640270E+00,2.651072E+00,2.629424E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.046222E+00,-2.057304E-01,3.167600E+00,0.000000E+00,14,7
7,8,-1.170862E+02,2.927926E-03,2.702502E+00,1.822457E-03,3.895210E-03,-2.375655E-02,-3.670189E-03,-4.133213E-02,-2.410000E+00,-2.610000E+00,-1.744296E+00,-1.785906E+00,8001,2.667106E+00,2.641838E+00,2.689021E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.018082E+00,8.466270E-02,2.964800E+00,0.000000E+00,15,7
7,9,-1.239929E+02,-3.794296E-03,2.764188E+00,-4.432945E-03,-3.297569E-03,-3.096259E-03,-4.244098E-03,-2.203495E-03,-4.190000E+00,-9.940000E+00,-2.397547E+00,-3.585435E+00,8001,2.772201E+00,2.711394E+00,2.818589E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.081693E+00,-2.149874E-01,5.547600E+00,0.000000E+00,16,7
7,10,-1.291339E+02,-3.288474E-03,2.787359E+00,-7.707300E-03,-1.952959E-04,-6.365562E-02,-4.525046E-03,-1.050470E-01,-4.330000E+00,-1.322000E+01,-2.431108E+00,-3.778908E+00,8001,2.853945E+00,2.739343E+00,2.931502E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.080706E+00,-3.892024E-01,7.001600E+00,0.000000E+00,17,7
7,11,-1.332146E+02,-8.118246E-03,2.804542E+00,-1.091267E-02,-6.339976E-03,-6.326542E-02,-4.544345E-03,-1.006334E-01,-4.140000E+00,-1.555000E+01,-2.351024E+00,-3.935936E+00,8001,2.918588E+00,2.760202E+00,3.015050E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.091574E+00,-5.724706E-01,7.884500E+00,0.000000E+00,18,7
7,12,-1.369144E+02,-2.024272E-02,2.822881E+00,-1.294088E-02,-2.450213E-02,-5.688173E-02,-4.499222E-03,-8.743819E-02,-4.030000E+00,-1.845000E+01,-2.293340E+00,-3.978471E+00,8001,3.010412E+00,2.782280E+00,3.135834E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.106051E+00,-7.037849E-01,9.043300E+00,0.000000E+00,19,7
7,13,-1.400734E+02,-4.809576E-03,2.841208E+00,-1.007337E-02,-1.975225E-03,-4.375398E-01,-3.855739E-03,-6.710619E-01,-3.920000E+00,-2.151000E+01,-2.239651E+00,-3.978138E+00,8001,3.115265E+00,2.803831E+00,3.270700E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.122324E+00,-5.668943E-01,1.010370E+01,0.000000E+00,20,7
7,14,-1.427962E+02,1.797255E-02,2.863932E+00,-8.540496E-03,3.122907E-02,-8.902767E-01,-3.850306E-03,-1.333490E+00,-4.010000E+00,-2.553000E+01,-2.248390E+00,-3.917994E+00,8001,3.282239E+00,2.828873E+00,3.486887E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.145855E+00,-4.965198E-01,1.166780E+01,0.000000E+00,21,7
7,15,-1.452765E+02,-6.797546E-02,2.890317E+00,-4.942539E-02,-7.663215E-02,-9.954920E-01,-3.662424E-03,-1.458346E+00,-4.270000E+00,-3.133000E+01,-2.310948E+00,-3.767712E+00,8001,3.538284E+00,2.856309E+00,3.815045E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.179673E+00,-2.963961E+00,1.411870E+01,0.000000E+00,22,7
7,16,-1.467923E+02,-3.441872E-02,2.906318E+00,-4.069945E-02,-3.167090E-02,-1.457517E+00,-3.715502E-03,-2.093555E+00,-4.240000E+00,-3.656000E+01,-2.284567E+00,-3.710780E+00,8001,3.795031E+00,2.872912E+00,4.134283E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.203728E+00,-2.514091E+00,1.622380E+01,0.000000E+00,23,7
7,17,-1.460505E+02,7.992241E-02,2.916218E+00,-4.238080E-02,1.302826E-01,-2.554537E+00,-2.831267E-03,-3.605239E+00,-4.260000E+00,-3.745000E+01,-2.281228E+00,-3.646455E+00,8001,4.225995E+00,2.883014E+00,4.668004E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.214814E+00,-2.693294E+00,1.724530E+01,0.000000E+00,24,7
7,18,-1.461941E+02,1.965202E-01,2.925664E+00,-3.983902E-02,2.884377E-01,-5.730060E+00,-2.583721E-03,-7.957412E+00,-4.270000E+00,-4.103000E+01,-2.277723E+00,-3.592591E+00,8001,4.759646E+00,2.889351E+00,5.312026E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.251761E+00,-2.601612E+00,1.899080E+01,0.000000E+00,25,7
7,19,-1.460536E+02,2.632915E-01,2.933324E+00,-4.727849E-02,3.777120E-01,-9.825584E+00,-1.356810E-03,-1.344504E+01,-4.250000E+00,-4.430000E+01,-2.265341E+00,-3.524870E+00,8001,5.262249E+00,2.892680E+00,5.900044E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.288008E+00,-3.169225E+00,2.064100E+01,0.000000E+00,26,7
7,20,-1.450388E+02,4.127533E-01,2.940408E+00,-4.182467E-02,5.718556E-01,-1.300897E+01,-9.892325E-04,-1.756176E+01,-4.250000E+00,-4.508000E+01,-2.262700E+00,-3.472964E+00,8001,5.701437E+00,2.895757E+00,6.399119E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.324419E+00,-2.875074E+00,2.125410E+01,0.000000E+00,27,7
7,21,-1.427973E+02,4.443501E-01,2.945658E+00,-3.131822E-02,6.029062E-01,-1.591079E+01,-1.197062E-03,-2.121399E+01,-4.150000E+00,-4.213000E+01,-2.229146E+00,-3.222278E+00,8001,6.058904E+00,2.897240E+00,6.793312E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.355143E+00,-2.205682E+00,2.174730E+01,0.000000E+00,28,7
7,22,-1.398494E+02,1.474641E+00,2.908544E+00,-1.245009E-02,1.947807E+00,-7.499682E+01,-3.848651E-03,-9.885822E+01,-3.250000E+00,-2.654000E+01,-1.954981E+00,-3.752425E+00,8001,8.775194E+00,2.854428E+00,9.945494E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.527097E+00,-8.975907E-01,1.277030E+01,0.000000E+00,29,7
